id,title,url,cover,rate,showtime,length,othername
1472510,与女人们的对话,http://movie.douban.com/subject/1472510/,http://img4.douban.com/view/movie_poster_cover/lpst/public/p2173125417.jpg,8.0,2005.0,84.0,['女人秘谈']
1433232,再说一次我爱你,http://movie.douban.com/subject/1433232/,http://img3.douban.com/view/movie_poster_cover/lpst/public/p486988362.jpg,6.3,2005.0,102.0,['All About Love']
1291873,爱你九周半,http://movie.douban.com/subject/1291873/,http://img4.douban.com/view/movie_poster_cover/lpst/public/p1910918637.jpg,7.4,1986.0,102.0,"['9 ½ Weeks', 'Nine ½ Weeks']"
3914500,小红帽,http://movie.douban.com/subject/3914500/,http://img3.douban.com/view/movie_poster_cover/lpst/public/p824737315.jpg,5.7,2011.0,100.0,"['血红帽(台)', 'The Girl with the Red Riding Hood']"
1302673,人鱼传说,http://movie.douban.com/subject/1302673/,http://img3.douban.com/view/movie_poster_cover/lpst/public/p1117483592.jpg,7.0,1994.0,92.0,"['Mermaid Got Married', '第六感奇缘之人鱼传说']"
1297598,露西亚的情人,http://movie.douban.com/subject/1297598/,http://img3.douban.com/view/movie_poster_cover/lpst/public/p2163031990.jpg,7.7,2001.0,128.0,"['性和露西娅', '露西雅与欲乐园', '露茜娅的情人', 'Sex and Lucia']"
1300528,男孩别哭,http://movie.douban.com/subject/1300528/,http://img3.douban.com/lpic/s1481972.jpg,8.1,1999.0,118.0,"['没哭声的抉择', '男孩不哭']"
2081098,渺渺,http://movie.douban.com/subject/2081098/,http://img4.douban.com/view/movie_poster_cover/lpst/public/p808256456.jpg,7.0,2008.0,83.0,['Miao Miao']
3586471,爱久弥新,http://movie.douban.com/subject/3586471/,http://img3.douban.com/view/movie_poster_cover/lpst/public/p510089760.jpg,7.8,2009.0,117.0,"['爱比记忆更长久', '爱在黃昏', 'Best of Times']"
6024430,周末时光,http://movie.douban.com/subject/6024430/,http://img3.douban.com/view/movie_poster_cover/lpst/public/p1398423664.jpg,8.0,2011.0,97.0,"['爱在周末邂逅时(台)', '周末靡情', '周末，你属于我', '周末']"
5977838,高海拔之恋Ⅱ,http://movie.douban.com/subject/5977838/,http://img3.douban.com/view/movie_poster_cover/lpst/public/p1308162454.jpg,5.8,2012.0,112.0,"['高海拔之恋2', 'Romancing in Thin Air']"
3070319,爱很复杂,http://movie.douban.com/subject/3070319/,http://img3.douban.com/view/movie_poster_cover/lpst/public/p904956135.jpg,7.4,2009.0,120.0,"['爱找麻烦', '复杂关系', '为爱迷失', '纠结之恋', '这很复杂']"
1294768,爱情故事,http://movie.douban.com/subject/1294768/,http://img4.douban.com/view/movie_poster_cover/lpst/public/p1414515017.jpg,7.9,1970.0,99.0,['爱的故事']
1302050,广岛之恋,http://movie.douban.com/subject/1302050/,http://img3.douban.com/view/movie_poster_cover/lpst/public/p1230523022.jpg,7.7,1959.0,90.0,"['广岛吾爱', 'Hiroshima, My Love']"
1297644,茜茜公主3,http://movie.douban.com/subject/1297644/,http://img4.douban.com/lpic/s3443077.jpg,8.5,1957.0,109.0,['The Fateful Years of an Empress']
1300802,玛戈王后,http://movie.douban.com/subject/1300802/,http://img4.douban.com/view/movie_poster_cover/lpst/public/p2196127498.jpg,7.8,1994.0,162.0,"['玛戈皇后', '玛尔戈皇后', '玛歌皇后', 'Queen Margot']"
6714088,变身男女,http://movie.douban.com/subject/6714088/,http://img4.douban.com/view/movie_poster_cover/lpst/public/p1367790549.jpg,5.1,2012.0,118.0,"['假如我是你', 'If I Were You']"
1293120,小美人鱼,http://movie.douban.com/subject/1293120/,http://img3.douban.com/lpic/s2759090.jpg,8.2,1989.0,83.0,"['小鱼仙', '小美人鱼3D版', 'The Little Mermaid 3D']"
1863955,另一个波琳家的女孩,http://movie.douban.com/subject/1863955/,http://img3.douban.com/lpic/s2794392.jpg,6.9,2008.0,115.0,"['鸠占鹊巢', '美人心机', '华丽孽缘', '王室双姝']"
