movie_id,composer
1291552,弗兰·威尔士
1291552,菲利帕·鲍恩斯
1291552,彼得·杰克逊
1291552,J·R·R·托尔金
1291583,宫崎骏
1293839,达尔顿·特朗勃
1293839,伊安·麦克莱伦·亨特
1293839,约翰·戴顿
1293182,雷金纳德·罗斯
1293350,盖·里奇
1291858,姜文
1291858,史建全
1291858,述平
1291858,尤凤伟
1292215,吉罗姆·洛朗
1292215,让-皮埃尔·热内
1900841,弗洛里安·亨克尔·冯·多纳斯马
1292223,安德鲁·凯文·沃克
1300267,西德尼·霍华德
1300267,Oliver H.P. Garrett
1300267,本·赫克特
1300267,乔·斯沃林
1300267,John Van Druten
1300267,玛格丽特·米歇尔
1306029,阿齐瓦·高斯曼
1306029,西尔维娅·纳萨尔
1780330,乔纳森·诺兰
1780330,克里斯托弗·诺兰
1780330,克里斯托弗·普瑞丝特
1292370,卡罗琳·汤普森
1292370,蒂姆·波顿
1292224,劳伦斯·奥邦
1292224,博·古德曼
1787291,中岛哲也
1787291,山田宗树
1298624,博·古德曼
1298624,乔瓦尼·阿尔皮诺
1291571,弗兰·威尔士
1291571,菲利帕·鲍恩斯
1291571,彼得·杰克逊
1291571,J·R·R·托尔金
1292365,余华
1292365,芦苇
1291572,弗兰·威尔士
1291572,菲利帕·鲍恩斯
1291572,Stephen Sinclair
1291572,彼得·杰克逊
1291572,J·R·R·托尔金
1652587,詹姆斯·卡梅隆
1485260,艾瑞克·罗斯
1485260,罗宾·史威考德
1485260,F·司各特·菲茨杰拉德
3287562,肯·达里奥
3287562,塞尔吉奥·帕布洛
3287562,辛科·保罗
1308807,宫崎骏
1308807,吉田玲子
4917726,姜炯哲
1292343,J.麦基·格鲁伯
1292343,埃里克·布雷斯
1292220,岩井俊二
1291548,汤姆·舒尔曼
2334904,莱塔·卡罗格里迪斯
2334904,丹尼斯·勒翰
1292402,朱塞佩·托纳多雷
1292402,卢西亚诺·文森佐尼
1291832,昆汀·塔伦蒂诺
1291832,罗杰·阿夫瑞
21360417,金秉祐
1296736,罗纳德·哈伍德
1293544,Thomas Harris
1293544,泰德·塔里
2353023,威廉姆·戴维斯
2353023,迪恩·德布洛斯
2353023,克里斯·桑德斯
2353023,葛蕾熙达·柯维尔
6985810,托马斯·温特伯格
6985810,托比亚斯·林道赫姆
1291843,安迪·沃卓斯基
1291843,拉娜·沃卓斯基
1299131,马里奥·普佐
1299131,弗朗西斯·福特·科波拉
1297192,Michael Cooney
1291818,李安
1291818,王蕙玲
1291818,詹姆斯·夏慕斯
1301753,艾琳·梅琪
1301753,乔纳森·罗伯特
1301753,琳达·伍尔芙顿
1292262,Piero De Bernardi
1292262,Leonardo Benvenuti
1292262,Franco Arcalli
1292262,Enrico Medioli
1292262,弗兰科·费里尼
1292262,赛尔乔·莱翁内
10577869,理查德·柯蒂斯
4268598,中岛哲也
4268598,凑佳苗
1978709,安德雷斯·海因斯
1978709,马克·海曼
1978709,约翰·J·麦克劳克林
1316510,刘镇伟
2149806,小山薰堂
1294639,兰道尔·华莱士
1292656,本·阿弗莱克
1292656,马特·达蒙
1298070,泰德·艾略特
1298070,特里·鲁西奥
1298070,斯图尔特·贝亚蒂耶
1298070,Jay Wolpert
1300299,奉俊昊
1300299,沈成宝
1300299,金光林
1291999,王家卫
1418834,拉里·麦克穆特瑞
1418834,Diana Ossana
1418834,安妮·普鲁
3072124,亚当·艾略特
1292849,罗伯特·罗达特
10777687,李焕庆
10777687,刘英雅
1297630,M·奈特·沙马兰
6874403,约翰·卡尼
1291875,姜文
1291875,王朔
3792799,罗启锐
3792799,张婉婷
2209573,西蒙·博福伊
2209573,维卡斯·史瓦卢普
1291545,Daniel Wallace
1291545,约翰·奥古斯特
3011235,斯蒂芬·科洛弗
3075287,本·雷普利
5322596,卡尔·隆德
1296339,理查德·林克莱特
1296339,金·克里桑
1304447,克里斯托弗·诺兰
1304447,乔纳森·诺兰
3395373,大卫·S·高耶
3395373,乔纳森·诺兰
3395373,克里斯托弗·诺兰
3395373,鲍勃·凯恩
1793929,克莱格·鲍登
1793929,梅丽莎·沃雷克
4739952,普特鹏·普罗萨卡·那·萨克那卡林
4920528,九把刀
1294408,恩斯特·莱赫曼
1305487,杰夫·内桑森
1297359,宫崎骏
1305164,岸西
1292679,王家卫
3011051,克里斯托弗·史密斯
1303021,马基德·马基迪
1291579,安德鲁·斯坦顿
1291579,丹尼尔·吉尔森
1291579,罗伯特·L·贝尔德
1291579,Rhett Reese
1291579,乔纳森·罗伯特
1291579,彼特·道格特
1291579,Jill Culton
1291579,Jeff Pidgeon
1291579,拉夫·埃格尔斯顿
1291990,理查德·林克莱特
1291990,朱莉·德尔佩
1291990,伊桑·霍克
1291990,金·克里桑
4202302,宫崎骏
4202302,玛丽·诺顿
4202302,丹羽圭子
1309163,Jan Sardi
1309163,杰里米·莱文
1309163,尼古拉斯·斯帕克斯
6534248,珍妮弗·李
6534248,菲尔·约翰斯顿
6534248,瑞奇·摩尔
6534248,吉姆·里尔顿
6534248,约翰·C·赖利
6534248,Sam J. Levine
6534248,Jared Stern
1295038,斯蒂芬·科洛弗
1295038,J·K·罗琳
1292208,布罗里欧·曼托伐尼
1292208,Paulo Lins
1306249,李力持
1306249,谷德昭
1306249,陈文强
1297447,阮继志
2043546,新海诚
6307447,昆汀·塔伦蒂诺
3008247,马克·赫尔曼
3008247,约翰·伯恩
5989818,绿川幸
1292401,理查德·柯蒂斯
4023638,大卫·塞德勒
1296141,阿加莎·克里斯蒂
1296141,比利·怀德
1296141,哈里·库尼兹
1302425,曾谨昌
1302425,周星驰
1302425,李敏
1302425,郑文辉
1302425,冯勉恒
1302425,梁嘉杰
1418019,李克弱
1418019,万籁鸣
1291870,罗纳德·巴斯
1291870,巴里·莫罗
1760622,安德鲁·伯金
1760622,伯纳德·艾辛格
1760622,汤姆·提克威
1293359,北野武
1292434,杨德昌
1293318,高畑勋
1293318,野坂昭如
1418200,黛博拉·莫盖茨
1418200,简·奥斯汀
1292328,王家卫
1292328,金庸
1294371,查理·卓别林
1291585,宫崎骏
1292274,Sacha Gervasi
1292274,Jeff Nathanson
1292274,安德鲁·尼科尔
10808442,理查德·林克莱特
10808442,伊桑·霍克
10808442,朱莉·德尔佩
1858711,迈克尔·阿恩特
1858711,约翰·拉塞特
1858711,安德鲁·斯坦顿
1858711,李·昂克里奇
3068206,Josh Appelbaum
3068206,André Nemec
3068206,布鲁斯·盖勒
4286017,克里斯·摩根
4286017,盖瑞·斯科特·汤普森
1291578,迈克尔·伯格
1291578,Michael J. Wilson
1291578,彼得·阿克曼
1297052,宫崎骏
1297052,柊葵
6860160,威廉姆·尼克尔森
6860160,赫伯特·克莱茨莫
6860160,克劳德-米歇尔·勋伯格
6860160,阿兰·布伯里勒
6860160,维克多·雨果
1578507,托尼·吉尔罗伊
1578507,斯科特·Z·本恩斯
1293172,贝纳尔多·贝托鲁奇
1293172,Mark Peploe
1862151,张承
1862151,宁浩
1862151,优恵
1291844,詹姆斯·卡梅隆
1291844,William Wisher Jr.
1865703,水上清资
1865703,今敏
1865703,筒井康隆
1937946,奥寺佐渡子
1937946,筒井康隆
1292217,大卫·林奇
1292528,埃文·威尔什
1292528,约翰·霍奇
2300586,杰罗姆·比克斯比
2213597,戴维·黑尔
2213597,本哈德·施林克
2297265,丹尼斯·甘塞尔
2297265,彼得·图万斯
2297265,Todd Strasser
1397546,克里斯托弗·诺兰
4848115,宮西達也
1291557,王家卫
4915857,辛科·保罗
4915857,肯·达里奥
1302827,Ian Watson
1302827,史蒂文·斯皮尔伯格
1303394,李碧华
1303394,徐克
1297574,陈庆嘉
1297574,吴宇森
1297574,梁淑华
1291822,凯尔·皮尔森
1291822,特瑞·乔治
1294240,马里奥·普佐
1294240,弗朗西斯·福特·科波拉
1295865,William D. Wittliff
1295865,Susan Shilliday
1303037,李安
1303037,詹姆斯·夏慕斯
1303037,冯光远
1304102,托尼·吉尔罗伊
1304102,W. Blake Herron
1304102,罗伯特·鲁德鲁姆
1300992,约翰·李·汉考克
1295409,吴宇森
1295409,高志森
1295409,秦小珍
1395091,村井贞之
5964718,阿斯哈·法哈蒂
1295399,黑泽明
1295399,小国英雄
1295399,桥本忍
1308817,杨·塞谬尔
1866479,乔斯·韦登
1866479,扎克·佩恩
1291879,黑泽明
1291879,桥本忍
1291879,芥川龙之介
1388216,保罗·哈吉斯
1388216,罗伯特·莫里斯克
1438652,昆汀·塔伦蒂诺
1306861,杰茜·尼尔森
1306861,克里斯汀·约翰逊
1305725,Charles Randolph
1305690,王家卫
1292659,迈克尔·科拉里
1292659,麦克·韦柏
3073124,邓肯·琼斯
3073124,内森·帕克
1308767,托尼·吉尔罗伊
1308767,罗伯特·鲁德鲁姆
1296909,Marcel Jullian
1296909,杰拉尔·乌里
1296909,达妮埃尔·汤普森
1419936,安德鲁·尼科尔
1292287,徐克
1292287,张炭
1292287,何冀平
3007773,理查德·柯蒂斯
1304073,郭在容
1307811,宫崎骏
1307811,角野荣子
2053515,约翰·卡尼
1966182,弗兰·威尔士
1966182,菲利帕·鲍恩斯
1966182,彼得·杰克逊
1966182,吉尔莫·德尔·托罗
1966182,J·R·R·托尔金
1302467,安迪·沃卓斯基
1302467,拉娜·沃卓斯基
1292062,艾伦·鲍尔
1292270,达伦·阿伦诺夫斯基
1292270,小胡伯特·塞尔比
3530403,汤姆·提克威
3530403,安迪·沃卓斯基
3530403,拉娜·沃卓斯基
1292233,斯坦利·库布里克
1294638,梅丽莎·马西森
1308575,易智言
1300117,安德鲁·尼科尔
1291853,迈克尔·翁达杰
1291853,安东尼·明格拉
1291568,野田高梧
1291568,小津安二郎
1905462,西恩·潘
3072086,Scott Neustadter
3072086,Michael H. Weber
4305436,麦曦茵
4305436,彭浩翔
1293964,乔治·弗罗斯切尔
1293964,Hans Rameau
1293964,罗伯特·E·舍伍德
1293964,塞缪尔·N·贝尔曼
1959195,新藤兼人
1292214,Christopher McQuarrie
1308857,陆川
3789848,罗伯特·L·贝尔德
3789848,丹尼尔·吉尔森
3789848,丹·斯坎伦
6549903,克里斯·特里奥
6549903,约书亚·比尔曼
6549903,托尼·门德兹
2365260,楚克‧萨克瑞科
3993559,魏德圣
3217169,加文·欧康诺
3217169,Anthony Tambakis
1292286,郭在容
1292286,金浩植
3731581,唐·莱默
6019180,金英卓
3205624,艾伦·索金
3205624,本·麦兹里奇
1867345,Justin Zackham
3824274,莫娜·阿查切
3824274,妙莉叶·芭贝里 Muriel Barbery
1301171,盖·里奇
2363506,阿莫尔·古普特
1298653,威廉·保尔斯·杰宁
1292728,David Weisberg
1292728,Douglas Cook
1292728,Mark Rosner
4798888,Thomas Rickman
4798888,Brad Cohen
4798888,Lisa Wysocky
1299327,安妮·莱斯
1428175,查尔斯·里维特
11529526,周智勇
11529526,张冀
11529526,林爱华
3649049,刘恒
3649049,严歌苓
1293181,约瑟夫·斯蒂凡诺
1293181,罗伯特·布洛克
5977835,陈淑贤
5977835,李恩霖
3793783,阿方索·卡隆
3793783,霍纳斯·卡隆
3824672,郑芬芬
1293460,Adolph Green
1293460,贝蒂·康登
10535568,茱莉·马罗
10535568,阿布戴·柯西胥
10535568,加利亚·拉克鲁瓦
1307106,麦兆辉
1307106,庄文强
1482072,艾莲·布洛什·麦肯纳
1291992,卡莉·克里
3233635,乔纳森·阿贝尔
3233635,格伦·伯杰
3168089,Ashley Miller
3168089,简·古德曼
3168089,Zack Stentz
3168089,马修·沃恩
3168089,谢尔顿·特纳
3168089,布莱恩·辛格
1300374,弗兰克·德拉邦特
1300374,斯蒂芬·金
6537486,胡安·梅约加
6537486,弗朗索瓦·欧容
4826419,张哲洙
3726072,王家卫
3726072,金庸
1297478,加美·尤伊斯
1296753,朱利叶斯·J·爱泼斯坦
1296753,菲利普·G·爱泼斯坦
1296753,霍华德·科克
1296753,凯西·罗宾逊
1300960,吕克·贝松
1300960,Robert Garland
1300960,Marilyn Goldin
1300960,雅克·梅欧
1300960,Marc Perrier
1308777,查理·考夫曼
1308777,米歇尔·冈瑞
1308777,皮埃尔·比斯毛特
1300741,游乃海
3011308,David Johnson
3011308,Alex Mace
1292226,亚瑟·克拉克
1292226,斯坦利·库布里克
3006772,尼尔·布洛姆坎普
3006772,特丽·塔歇尔
3734112,陈国富
3734112,张家鲁
3734112,麦家(原著)
1292329,杨德昌
1292329,赖铭堂
1292329,杨顺清
1292329,鸿鸿
4876722,张猛
10574622,徐峥
10574622,丁丁
10574622,束焕
1302476,谢立文
1302476,麦家碧
1401118,艾根诺尔·因克鲁西
1401118,富里奥·斯卡派利
1401118,卢西亚诺·文森佐尼
1401118,赛尔乔·莱翁内
1293908,查理·卓别林
1293908,Harry Clive
1293908,Harry Crocker
1828115,王蕙玲
1828115,詹姆斯·夏慕斯
1828115,张爱玲
2124586,吕克·贝松
2124586,罗伯特·马克·卡门
5908478,姜草
5908478,秋昌民
1304141,安迪·沃卓斯基
1304141,拉娜·沃卓斯基
1301617,皮特·海格斯
1293929,理查德·拉·格拉文斯
1293929,Robert James Waller
4191644,大卫·尼克尔森
1308865,朴赞郁
3364223,巴兹·鲁赫曼
3364223,克雷格·皮尔斯
3364223,F·司各特·菲茨杰拉德
1297518,王晶
1794171,罗伯托·奥奇
1794171,艾里克斯·库兹曼
3821067,邹静之
3821067,徐皓峰
3821067,王家卫
1316572,丸山升一
1316572,中村义洋
3157605,哥瑞劳瑞·温格纳瑞恩
3157605,劳伦·泰拉德
4206357,斯蒂文·泽里安
4206357,斯蒂格·拉赫松
1309060,约翰·奥古斯特
1309060,卡罗琳·汤普森
1309060,Pamela Pettler
1309060,蒂姆·波顿
1309060,Carlos Grangel
1291580,昆汀·塔伦蒂诺
1291580,乌玛·瑟曼
1890572,塔西姆·辛
1890572,丹·吉尔罗伊
1890572,Nico Soultanakis
1292056,费利普·弥勒
3274505,Rick Jaffa
3274505,Amanda Silver
3274505,皮埃尔·布尔
1307315,王往
2027938,韦家辉
2027938,欧健儿
10484041,冲田修一
10484041,前田司郎
10484041,吉田修一
1292925,雷纳尔多·吉迪恩
1292925,布鲁斯·A·埃文斯
1292925,斯蒂芬·金
1962116,玛嘉·莎塔琵
1962116,文森特·帕兰德
1309016,F.X. Toole
1309016,保罗·哈吉斯
3006309,罗宏镇
1307394,村井贞之
1307394,今敏
1307793,岩井俊二
1291824,肯·诺兰
1291824,马克·鲍登
1972729,丹·吉尔罗伊
1972729,约翰·盖汀斯
1972729,杰里米·莱文
4319218,伍迪·艾伦
1291586,安德鲁·斯坦顿
1291586,鲍勃·彼德森
1291586,大卫·雷诺兹
2369845,福田靖
2369845,东野圭吾
6880497,内田贤治
1777612,迈克尔·阿恩特
10574468,薛晓路
2161696,Abby Kohn
2161696,Marc Silverstein
2161696,格雷格·贝伦特
2161696,Liz Tuccillo
10537853,吴楠
1294194,吴念真
1294194,朱天文
1315574,Ted Elliott
1315574,特里·鲁西奥
1315574,Stuart Beattie
1315574,Jay Wolpert
1292484,大卫·凯普
1292484,罗伯特·汤
1292484,斯蒂文·泽里安
1292484,布鲁斯·盖勒
5323968,特拉维斯·比彻姆
5323968,吉尔莫·德尔·托罗
6536180,安德雷斯·拜兹
6536180,哈特姆·科莱切
1759386,韦斯·安德森
1759386,诺亚·鲍姆巴赫
1293530,大卫·弗兰佐尼
1293530,约翰·洛根
1293530,William Nicholson
1292348,布莱恩·海尔格兰德
1292348,柯蒂斯·汉森
1292348,詹姆斯·艾罗瑞
1298759,拉斯·冯·提尔
1299361,李廷香
1309069,克里斯托弗·诺兰
1309069,大卫·S·高耶
1844413,尼克·卡斯特尔
1844413,詹姆士·V·哈特
1844413,Paul Castro
1292218,马科斯·伯恩斯坦
1292218,乔·伊曼纽尔·卡耐偌
1959877,宫崎骏
1307739,谷德昭
1307739,李力持
1307739,张肇麟
1307739,周星驰
1291831,萨多·皮查歌利尔
1291831,斯蒂法诺·鲁林
1296996,斯蒂芬·科洛弗
1296996,J·K·罗琳
6517421,鲍兹·亚金
6517421,爱德华·里科
6517421,艾德·索罗门
3743114,罗宏镇
10450409,魏德圣
1783457,乔纳森·阿贝尔
1783457,格伦·伯杰
1783457,伊森·瑞弗
1783457,塞卢斯·沃瑞斯
10437779,朴勋政
1295646,查理·卓别林
1296217,斯蒂夫·沙甘
1296217,安·白德曼
7059671,朱塞佩·托纳多雷
3642843,艾里克斯·库兹曼
3642843,达蒙·林德洛夫
3642843,罗伯托·奥奇
1307528,李杨
1292275,汤姆·提克威
1301169,Lee Hall
1308779,罗兰·艾默里奇
1308779,杰弗利·纳赫马诺夫
3552028,约翰·李·汉考克
3552028,Michael Lewis
3005875,罗兰·艾默里奇
3005875,哈洛德·克卢瑟
1292222,保罗·施拉德
1920805,Sarah Williams
1920805,Kevin Hood
1920805,简·奥斯汀
4847665,斯蒂芬·切波斯基
1298898,朱连·卡邦
1298898,劳伦特·考蒂奥德
1298898,游乃海
1793491,布拉德·伯德
1793491,简·皮克瓦
1433360,郭在容
1433360,庄文强
1291543,曾谨昌
1291543,陈文强
1291543,周星驰
1291543,霍昕
2076181,雅克·范·多梅尔
2222996,是枝裕和
1418752,伊伦·克鲁格
1310177,今敏
1310177,信本敬子
1300656,詹姆斯·卡梅隆
1300656,盖尔·安妮·赫德
1300656,William Wisher Jr.
1300656,哈尔兰·艾莉森
1293088,约翰·休斯
4873490,鲍鲸鲸
3178770,诺亚·鲍姆巴赫
3178770,埃里克·达尼尔
1432146,特·马库姆
1432146,马特·霍洛维
1432146,马克·弗格斯
1432146,霍克·奥斯比
1305903,André Bijelic
1305903,文森佐·纳塔利
1305903,Graeme Manson
2028666,J·迈克尔·斯特拉辛斯基
1303173,冯小刚
1303173,王刚
1325958,乔治·阿克塞尔罗德
1305666,戴维·黑尔
1305666,迈克尔·坎宁安
1299603,昆汀·塔伦蒂诺
1299603,罗杰·阿夫瑞
1291936,伊藤和典
1291936,士郎正宗
7064681,奥寺佐渡子
7064681,细田守
1299288,邱刚健
1299288,李碧华
1293749,弗朗西丝·古德里奇
1293749,艾伯特·哈克特
1293749,弗兰克·卡普拉
4914468,迈克尔·伯格
4914468,贾森·福克斯
4914468,迈克·里斯
1301459,亚历杭德罗·阿梅纳瓦尔
1308820,岩井俊二
1298744,David Webb Peoples
1298744,Janet Peoples
1298744,克里斯·马克
10733376,李念修
1300613,哈罗德·雷米斯
1300613,Danny Rubin
1820156,马克·波托塞维奇
1820156,阿齐瓦·高斯曼
1292330,吴念真
1292330,朱天文
4206436,李·哈尔
4206436,理查德·柯蒂斯
1298038,理查德·柯蒂斯
1291565,西维亚·乔迈
1306607,Charles Leavitt
1306607,Gene Brewer
6393127,魏德圣
1291544,斯蒂芬·科洛弗
1291544,J·K·罗琳
1291575,乔斯·韦登
1291575,安德鲁·斯坦顿
1291575,Joel Cohen
1291575,Alec Sokolow
1316580,金基德
1309101,约翰·奥古斯特
1309101,罗尔德·达尔
1292523,迈克尔·克莱顿
1292523,大卫·凯普
1293399,彼得·谢弗
1863766,雅各布·格林
1863766,威廉·格林
1863766,丹·福格尔曼
1307766,思芜
6879185,约翰·里德利
6879185,所罗门·诺萨普
1418192,Ted Elliott
1418192,特里·鲁西奥
1301726,让-雅克·阿诺
1301726,Alain Godard
3792848,泰特·泰勒
1301445,艾德·索罗门
1301445,劳威尔·坎宁安
2132495,迪亚波罗·科蒂
1298128,诺拉·艾芙隆
1298128,杰夫·阿奇
1298128,大卫·S·瓦德
1309172,George Wing
1756073,马俪文
1293203,布鲁斯·乔伊·罗宾
1300572,侯孝贤
1300572,朱天文
11500954,渡边谦作
11500954,三浦紫苑
1945330,弗兰克·德拉邦特
1945330,斯蒂芬·金
1769507,安娜·吉亚菲利
1769507,韦科尔
6537500,克里斯·摩根
6791750,宫崎骏
1292055,贝恩德·里希坦伯格
1292055,沃尔夫冈·贝克
6057942,尹洪基
6057942,金方贤
1293764,迈克尔·布雷克
3094909,马修·魁克
3094909,大卫·O·拉塞尔
4249355,李桢凡
4304402,若泽·帕迪里亚
1291838,宫崎骏
1428581,王树忱
1428581,包蕾
1294417,徐克
1294417,邓碧燕
1294417,陈天璇
1306505,莫言
1306505,陈剑雨
1306505,朱伟
2357162,彼得·阿克曼
