movie_id,category
1293745,喜剧
10455078,悬疑
10455078,犯罪
1297476,剧情
1297476,爱情
1297476,音乐
1297476,歌舞
1297476,传记
3292168,剧情
1309001,剧情
1309001,犯罪
3336237,剧情
1299257,剧情
1299257,战争
2150083,喜剧
2150083,动作
2150083,科幻
2150083,动画
1420116,剧情
1303512,剧情
1299122,喜剧
1299122,动画
1299122,音乐
1299122,冒险
1460443,动作
1460443,科幻
1460443,动画
1460443,音乐
1460443,奇幻
1460443,冒险
1306266,剧情
1306266,历史
4845397,剧情
1306418,剧情
1306418,喜剧
1306418,爱情
1422055,剧情
1422055,爱情
1422055,犯罪
1901771,剧情
1901771,喜剧
1901771,音乐
1302119,剧情
1302119,喜剧
1302321,喜剧
1302321,动作
1302321,战争
1302321,冒险
2079735,剧情
1305533,剧情
1305533,动作
1305533,爱情
1305533,惊悚
1305533,战争
1305533,犯罪
1304711,剧情
1293529,喜剧
1293529,爱情
1293529,歌舞
1980405,剧情
1980405,喜剧
1980405,家庭
1303687,剧情
1303687,喜剧
1296067,剧情
1296067,爱情
1296067,传记
1421676,剧情
1309002,喜剧
1309002,动画
1309002,家庭
1309002,儿童
1309002,奇幻
1401244,剧情
1300957,剧情
6788731,音乐
6788731,传记
1475649,剧情
1305567,剧情
1305567,悬疑
1305567,犯罪
3286099,剧情
1297024,剧情
1297024,历史
1306388,剧情
1306388,战争
1306388,犯罪
1305896,剧情
1305896,爱情
1305896,恐怖
1306847,剧情
1306847,爱情
1306847,历史
1469497,剧情
1469497,动画
1469497,传记
1301428,剧情
1301428,历史
1301428,战争
1301428,西部
1301428,冒险
1452560,剧情
1394410,剧情
1394410,传记
1440382,剧情
1440382,喜剧
1298340,剧情
1298340,儿童
1299144,剧情
1299144,爱情
1299144,音乐
1299144,奇幻
1303033,剧情
3002616,剧情
3002616,犯罪
3002616,黑色电影
1302567,剧情
1302567,爱情
1302567,历史
1302567,战争
1302567,犯罪
1302567,冒险
1295401,剧情
1295401,冒险
1303042,剧情
1303042,爱情
1449406,剧情
1449406,传记
1449406,历史
1303089,喜剧
1303089,犯罪
1293620,剧情
1293620,音乐
1293620,犯罪
1299677,剧情
1298485,剧情
1298485,爱情
1298485,音乐
1299245,剧情
1299245,悬疑
1299245,惊悚
1299245,犯罪
1299245,黑色电影
1422299,喜剧
1422299,悬疑
1422299,犯罪
1308628,剧情
1307601,剧情
1437013,剧情
1293893,剧情
1293893,科幻
1293893,恐怖
1294609,剧情
1294609,传记
2050557,剧情
1303064,剧情
1303064,战争
1301217,剧情
2974293,剧情
2974293,战争
1295786,剧情
1295786,动作
1298415,悬疑
1298415,恐怖
1298415,犯罪
2150085,喜剧
2150085,动作
2150085,爱情
2150085,科幻
2150085,动画
1441038,剧情
1441038,历史
1441038,战争
1437432,剧情
1437432,动作
1437432,历史
1437432,冒险
3279628,剧情
1298619,剧情
1298619,战争
2082176,动画
2082176,儿童
1298754,剧情
3153894,剧情
1303043,剧情
1303043,喜剧
1303043,战争
1850003,喜剧
1850003,爱情
1850003,歌舞
1850003,家庭
1292968,剧情
1292968,爱情
1471410,喜剧
1470093,喜剧
1862913,剧情
1862913,喜剧
1294998,剧情
1294998,喜剧
1294998,家庭
1294998,冒险
1440613,剧情
1440613,音乐
1292210,剧情
1292210,爱情
1303377,剧情
1303377,喜剧
1303377,爱情
1303377,犯罪
1305995,动画
1305995,家庭
1305995,奇幻
1292894,喜剧
1292894,音乐
1306016,悬疑
1306016,惊悚
1306016,犯罪
1292872,剧情
1421739,剧情
1421739,悬疑
1304763,剧情
1295778,剧情
1295778,爱情
1293104,剧情
1293104,历史
1294378,剧情
1353734,剧情
3769466,剧情
3769466,家庭
3769466,儿童
1303023,剧情
1303023,音乐
1929726,剧情
1929726,惊悚
1929726,历史
1929726,战争
1294681,剧情
1294681,战争
1301304,剧情
1301304,喜剧
1469239,喜剧
1302463,喜剧
1302463,犯罪
1440954,剧情
1506770,悬疑
1506770,犯罪
1292853,剧情
1303495,剧情
1303495,爱情
1303495,战争
1308708,剧情
1308708,运动
2038228,喜剧
1465938,剧情
1305213,剧情
3240529,剧情
1421737,悬疑
1421737,犯罪
1295538,剧情
1295538,爱情
1295538,战争
1302766,喜剧
1302766,犯罪
1766068,剧情
1766068,动作
1766068,惊悚
1295740,剧情
1295740,喜剧
1295740,爱情
2216828,剧情
1417050,剧情
1417050,奇幻
1304591,剧情
1305620,剧情
1305620,爱情
1401521,爱情
1401521,奇幻
1300510,剧情
1300510,喜剧
1421741,悬疑
1421741,恐怖
1421741,犯罪
1303337,剧情
1303337,爱情
3195098,剧情
3195098,家庭
3195098,传记
1867888,剧情
1867888,奇幻
1867888,冒险
1459515,剧情
1459515,爱情
1308461,剧情
1293623,剧情
1293623,爱情
1925081,剧情
1925081,家庭
1306987,剧情
1306987,悬疑
1306987,惊悚
1306987,犯罪
1294793,剧情
1294005,剧情
1294005,爱情
1424219,剧情
1424219,喜剧
1424219,爱情
1299337,剧情
1299337,传记
1294191,剧情
1300980,悬疑
1300980,惊悚
1300980,犯罪
1404702,剧情
1295053,喜剧
1295053,家庭
1295053,冒险
1295053,运动
1789047,剧情
1789047,爱情
1789047,家庭
1789047,灾难
24380773,悬疑
24380773,犯罪
1448827,爱情
1448827,悬疑
1448827,惊悚
1293094,喜剧
1293094,爱情
1293094,歌舞
1293094,家庭
1302993,剧情
1300959,科幻
1848300,剧情
1848300,喜剧
1297274,剧情
1297274,传记
1547189,剧情
1547189,悬疑
25717233,喜剧
25717233,爱情
25805741,剧情
25805741,爱情
24745500,动作
24745500,爱情
24745500,武侠
24745500,古装
21941804,剧情
21941804,悬疑
21941804,犯罪
24743711,剧情
24743711,悬疑
24743711,惊悚
6973376,剧情
6973376,爱情
24879858,喜剧
24879858,爱情
21352814,剧情
21352814,爱情
21352814,历史
24843198,剧情
24843198,爱情
20020577,剧情
10605978,喜剧
11510624,剧情
11510624,悬疑
11510624,犯罪
10545939,剧情
10545939,爱情
10545939,传记
20376577,剧情
20376577,喜剧
20376577,爱情
6011806,喜剧
6011806,动作
24847340,剧情
24847340,喜剧
24847340,爱情
6799191,剧情
6799191,悬疑
4212172,喜剧
4212172,动作
4212172,冒险
20513059,爱情
10726941,动作
10726941,悬疑
10726941,惊悚
10726941,犯罪
24736566,爱情
20515070,剧情
20515070,爱情
20515070,历史
24751754,喜剧
24751754,爱情
10763164,剧情
10763164,动作
10763164,悬疑
10763164,犯罪
3596502,剧情
3596502,家庭
3596502,历史
3596502,灾难
5996801,动作
5996801,悬疑
5996801,犯罪
5996801,古装
1291550,剧情
1291550,动作
1291550,犯罪
10344754,剧情
10344754,动作
10344754,犯罪
6872273,喜剧
6872273,爱情
6872273,悬疑
6872273,惊悚
6872273,犯罪
24721493,剧情
24721493,喜剧
24721493,爱情
1859036,剧情
1859036,喜剧
1859036,动作
6730004,剧情
6730004,爱情
4724739,喜剧
4724739,爱情
25755645,剧情
25755645,喜剧
5422105,剧情
5422105,动作
5422105,悬疑
5422105,惊悚
5422105,犯罪
1297747,喜剧
1297747,动作
1297747,运动
3313801,喜剧
3313801,爱情
11625097,喜剧
11625097,动作
1961963,剧情
1961963,喜剧
1961963,科幻
1961963,家庭
1961963,奇幻
25713408,爱情
1297863,喜剧
1297863,动作
1297863,古装
19973815,爱情
2135981,剧情
2135981,动作
2135981,惊悚
3412882,剧情
3412882,动作
3412882,惊悚
10833923,喜剧
10833923,爱情
6011805,剧情
6011805,历史
6011805,战争
6011805,灾难
4271894,喜剧
4271894,爱情
6829652,剧情
6829652,爱情
6829652,同性
1302090,喜剧
1302090,动作
1302090,爱情
6041191,剧情
6041191,悬疑
3041806,剧情
3041806,动作
3041806,传记
3041806,历史
4151110,剧情
4151110,爱情
3626416,剧情
3626416,动作
3626416,历史
4896304,动作
4896304,武侠
4896304,古装
5319835,爱情
4218768,动作
4218768,爱情
4218768,惊悚
4218768,奇幻
1291555,剧情
1291555,爱情
1291555,科幻
1291555,奇幻
3158990,剧情
3158990,喜剧
3158990,爱情
1306160,剧情
1306160,动作
1306160,惊悚
1306160,犯罪
5317291,动作
5317291,奇幻
4176542,剧情
4176542,悬疑
25777330,喜剧
25777330,爱情
1433736,动作
6080775,剧情
6080775,喜剧
6080775,动作
6080775,爱情
6080775,历史
6080775,战争
11614603,喜剧
11614603,爱情
20266753,剧情
20266753,动作
20266753,犯罪
22715021,剧情
22715021,动作
22715021,恐怖
4709904,爱情
1418070,剧情
1418070,爱情
1418070,歌舞
1300498,喜剧
1300498,科幻
1300498,奇幻
4059245,剧情
4059245,爱情
1306123,剧情
1306123,动作
1306123,武侠
1306123,古装
10833924,喜剧
10833924,动作
10833924,爱情
10833924,歌舞
1329562,剧情
1329562,动作
1428602,剧情
1428602,动作
1428602,犯罪
1890784,剧情
1890784,惊悚
1890784,犯罪
1309220,剧情
1309220,惊悚
1309220,犯罪
4066206,喜剧
4066206,爱情
3412830,剧情
3412830,动作
3412830,悬疑
3412830,犯罪
3412830,古装
20513061,剧情
20513061,悬疑
20513061,恐怖
1499148,剧情
1499148,爱情
1299661,剧情
1299661,爱情
16475702,喜剧
16475702,爱情
1304624,剧情
1304624,爱情
1304624,犯罪
24735062,剧情
24735062,爱情
20444530,剧情
20444530,爱情
10604486,喜剧
10604486,动作
10604486,犯罪
20388198,动作
20388198,犯罪
1907464,剧情
1907464,传记
1907464,历史
1907464,战争
10438426,剧情
6878446,剧情
6878446,爱情
6878446,悬疑
1299680,喜剧
1299680,爱情
1766086,剧情
25753166,喜剧
25753166,爱情
1305355,喜剧
1305355,古装
1307323,喜剧
1307323,动作
1307323,爱情
2294568,剧情
2294568,历史
2294568,战争
1308078,剧情
1308078,战争
3578981,动作
3578981,传记
3578981,历史
4718369,剧情
4718369,历史
3532614,剧情
3532614,犯罪
1306951,喜剧
1306951,动作
1306951,武侠
1306951,古装
1307023,剧情
1307023,喜剧
1307023,动作
1307023,奇幻
1307023,冒险
4913200,剧情
4913200,喜剧
4913200,爱情
4913200,奇幻
4728584,剧情
4728584,爱情
3543690,剧情
3543690,历史
1304022,喜剧
1305265,喜剧
1298644,喜剧
1298644,动作
3820191,剧情
3820191,喜剧
3820191,爱情
1303451,剧情
4896263,剧情
4896263,爱情
1299765,喜剧
1299765,恐怖
1299765,奇幻
4004731,剧情
1473074,剧情
1473074,动作
1484760,剧情
1484760,惊悚
1484760,犯罪
4843637,剧情
4843637,爱情
5993185,剧情
5993185,爱情
5993185,奇幻
1499008,剧情
1499008,动作
1499008,爱情
1499008,古装
1299643,动画
1307014,喜剧
1307014,爱情
1949812,剧情
1949812,历史
1949812,战争
1949812,犯罪
1298112,剧情
1298112,喜剧
1298112,爱情
1298112,犯罪
3732780,剧情
3732780,喜剧
20443013,动作
20443013,灾难
1927686,喜剧
1927686,爱情
1300883,剧情
1300883,喜剧
1300064,剧情
1300064,喜剧
1300064,爱情
1300064,家庭
10807916,动作
10807916,爱情
10807916,奇幻
10807916,武侠
10807916,古装
4009651,剧情
4009651,喜剧
1308722,剧情
1308722,武侠
1308722,古装
4133814,剧情
4133814,动作
4133814,惊悚
1408312,喜剧
1308747,剧情
1308747,喜剧
1308747,家庭
4942776,剧情
4942776,动作
4942776,悬疑
4942776,武侠
1300566,剧情
1300566,喜剧
3240208,喜剧
3240208,爱情
1419969,剧情
1419969,动作
1419969,奇幻
1790577,惊悚
1790577,犯罪
11627068,剧情
11627068,历史
11627068,古装
1308799,剧情
6782006,喜剧
6782006,爱情
20515977,动作
20515977,悬疑
20515977,惊悚
20515977,犯罪
1303203,喜剧
1303203,爱情
24736526,剧情
1296436,喜剧
1301283,剧情
1301283,动作
6991110,动作
6991110,悬疑
6991110,犯罪
5244092,剧情
5244092,喜剧
5244092,运动
1296201,喜剧
1465829,剧情
1465829,动作
1465829,历史
1465829,战争
1465829,冒险
1418605,剧情
1418605,动作
1418605,古装
3683409,喜剧
1947089,剧情
1947089,动作
1947089,战争
1947089,古装
4822848,喜剧
4822848,动作
4822848,古装
11501396,剧情
11501396,犯罪
1306317,剧情
1306317,爱情
1306317,同性
2359431,动作
1294963,剧情
1294963,喜剧
1394324,动作
1394324,爱情
1394324,武侠
1394324,古装
25785314,喜剧
25785314,家庭
25785314,儿童
1300303,喜剧
1300303,动作
1300303,科幻
1300303,冒险
2209368,剧情
2209368,惊悚
2209368,犯罪
1299745,喜剧
1299745,动作
4133988,动作
4133988,悬疑
4133988,惊悚
3813779,动作
3813779,武侠
3813779,古装
1302977,喜剧
1302977,奇幻
3546019,剧情
3546019,动作
3546019,历史
3546019,武侠
3546019,古装
1296629,喜剧
1296629,动作
1296629,爱情
1296629,鬼怪
1297763,喜剧
1297763,动作
1297763,武侠
1297763,古装
1308587,爱情
1308252,喜剧
1308252,犯罪
1293265,剧情
1293265,动作
4097023,剧情
4097023,动作
5290729,喜剧
5290729,爱情
3754946,剧情
3754946,动作
3754946,惊悚
3754946,武侠
3754946,古装
4906427,剧情
4906427,喜剧
4906427,爱情
4906427,悬疑
4154669,剧情
4154669,动作
4154669,犯罪
1294561,喜剧
1294561,动作
1294561,武侠
1294561,古装
1307762,剧情
1307762,动作
1307762,爱情
1307762,惊悚
5996800,喜剧
5996800,动作
5996800,奇幻
5996800,武侠
5996800,古装
1298443,剧情
1298443,动作
1298443,武侠
1298443,古装
10604893,动作
10604893,爱情
10604893,悬疑
10604893,武侠
10604893,古装
10604892,动作
10604892,悬疑
10604892,奇幻
10604892,武侠
10604892,古装
10763157,剧情
10763157,灾难
1950525,喜剧
1950525,运动
25831326,喜剧
25831326,爱情
3013580,惊悚
4707230,喜剧
4707230,爱情
7155083,爱情
1439890,剧情
1439890,喜剧
1439890,动作
1439890,爱情
1439890,科幻
1439890,奇幻
1914831,剧情
1914831,爱情
1914831,同性
20378811,剧情
20378811,爱情
20378811,古装
3670447,喜剧
3312344,动作
3312344,惊悚
1297909,喜剧
1297909,动作
6527269,剧情
6527269,爱情
1949811,剧情
1949811,爱情
1949811,战争
3230462,喜剧
1309004,剧情
1309004,家庭
1295374,喜剧
1295374,爱情
6124012,动作
6124012,爱情
6124012,悬疑
6124012,武侠
6124012,古装
1297304,动作
1297304,武侠
1297304,古装
1301912,剧情
1301912,爱情
1853160,剧情
1853160,动作
1853160,惊悚
1853160,犯罪
2132220,剧情
2132220,喜剧
2132220,战争
1292450,悬疑
1292450,犯罪
3928370,喜剧
3928370,奇幻
3291930,剧情
3291930,动作
3291930,历史
3291930,战争
6984064,喜剧
6984064,爱情
1304677,喜剧
2044102,动作
1303376,喜剧
1303376,爱情
1303376,同性
3279107,喜剧
3279107,动作
3279107,冒险
3036997,剧情
3036997,音乐
1394968,剧情
1394968,喜剧
1394968,历史
1394968,战争
3711760,剧情
3711760,惊悚
3711760,奇幻
3711760,古装
1299059,动作
1299059,武侠
1299059,古装
3217122,喜剧
3217122,爱情
3732800,剧情
3732800,家庭
1308290,动作
25792690,剧情
25792690,动作
25792690,犯罪
4842877,剧情
4842877,音乐
1301198,动作
1301198,武侠
1301198,古装
1296769,剧情
1296769,爱情
1296769,传记
10540066,剧情
10540066,动作
25778488,喜剧
25778488,爱情
25778488,悬疑
1293475,动作
1293475,爱情
1293475,武侠
1293475,古装
1292704,动作
1292704,武侠
1292704,古装
1294007,剧情
1294007,爱情
1400868,喜剧
1400868,动作
1400868,惊悚
1400868,犯罪
1300359,剧情
1300359,动作
1300359,惊悚
5194471,剧情
5194471,动作
5194471,爱情
5194471,奇幻
1303184,惊悚
1303184,恐怖
1303184,犯罪
1300108,剧情
1872133,剧情
1872133,爱情
1294927,剧情
1294927,爱情
1294927,奇幻
1296519,剧情
1296519,动作
1296519,惊悚
1296519,犯罪
1293414,剧情
1293414,爱情
1293414,传记
2277018,喜剧
2277018,动画
6869395,喜剧
6869395,情色
1293422,剧情
1293422,动作
1293422,犯罪
1304708,剧情
1304708,同性
4202204,历史
4202204,古装
1308655,喜剧
1308655,爱情
3155477,剧情
3155477,爱情
4942778,动作
4942778,爱情
4942778,奇幻
4942778,古装
1400665,喜剧
23163938,喜剧
23163938,爱情
1293607,剧情
1293607,喜剧
1303590,爱情
1303590,历史
1308111,喜剧
1308111,奇幻
1295485,喜剧
1295485,动作
1295485,武侠
1295485,古装
1302678,喜剧
1292950,剧情
1292950,爱情
1303630,剧情
1303630,喜剧
1298040,喜剧
1298040,动作
1298040,恐怖
1298040,奇幻
1292506,喜剧
1292506,动作
1302109,剧情
10573695,喜剧
10573695,动作
10573695,奇幻
10573695,武侠
10573695,古装
3126196,喜剧
1306692,动作
1306692,惊悚
1306692,犯罪
4917698,动作
4917698,爱情
1296253,剧情
1296253,喜剧
25703430,剧情
25703430,喜剧
1308811,喜剧
1308811,动作
1308811,奇幻
1308811,冒险
1307690,剧情
1307690,喜剧
5908477,剧情
5908477,动作
5908477,爱情
5908477,历史
5908477,古装
4812830,动画
4812830,儿童
4812830,奇幻
4812830,冒险
1305224,剧情
1305224,悬疑
1305224,犯罪
1305197,喜剧
1307740,喜剧
1307740,动作
1307740,恐怖
1307740,冒险
3777800,喜剧
3777800,爱情
4135434,剧情
4135434,历史
5044737,剧情
5044737,犯罪
5977836,剧情
5977836,动作
5977836,惊悚
5977836,犯罪
1299436,剧情
1295064,喜剧
1295064,动作
1295064,爱情
1307372,喜剧
1307372,动作
1307372,犯罪
4135710,剧情
4135710,喜剧
2222995,喜剧
2222995,动作
2070367,剧情
2070367,喜剧
2070367,爱情
1296334,爱情
1296334,战争
6721670,动画
6721670,奇幻
6721670,冒险
6721670,武侠
1867408,剧情
1867408,惊悚
1867408,犯罪
5285669,剧情
5285669,爱情
1401962,剧情
1401962,动作
1401962,武侠
1296011,喜剧
1296011,动作
1296011,犯罪
1293765,动作
1293765,爱情
1293765,奇幻
1293765,冒险
1293765,武侠
1293765,古装
1297068,动作
6872244,剧情
6872244,喜剧
2994851,动作
2994851,武侠
2994851,古装
4845414,喜剧
4845414,爱情
1298252,惊悚
1298252,犯罪
1292962,犯罪
3264045,剧情
3264045,爱情
3264045,冒险
1469441,剧情
1469441,喜剧
19967839,喜剧
19967839,爱情
4858775,喜剧
4858775,爱情
1291850,剧情
1291850,历史
1297291,喜剧
1297291,爱情
4111416,剧情
4111416,爱情
1296837,剧情
1296837,动作
1296837,冒险
1296837,武侠
1296837,古装
10831449,喜剧
10831449,爱情
10831449,家庭
1853621,喜剧
1302434,剧情
1302434,犯罪
1478926,剧情
1478926,动作
3718447,剧情
21354060,悬疑
21354060,惊悚
1295469,动作
1295469,奇幻
1295469,冒险
1308827,喜剧
2080133,动作
2080133,犯罪
1366853,剧情
1366853,动作
1366853,爱情
1366853,犯罪
1308858,剧情
1308858,喜剧
1308858,动画
1296978,喜剧
1296978,动作
1401205,剧情
1401205,动作
1401205,武侠
1401205,古装
1308338,动作
1308338,奇幻
1308338,武侠
1308338,古装
1891179,剧情
1891179,传记
1891179,历史
1393479,剧情
1393479,喜剧
1393479,动作
1305114,恐怖
10467774,剧情
10467774,家庭
10467774,儿童
3212120,剧情
4946963,剧情
4946963,喜剧
4946963,同性
3033864,战争
4821046,剧情
4821046,动作
4821046,传记
4821046,历史
6796158,剧情
6796158,古装
1306870,剧情
1306870,喜剧
1306870,动作
1306870,惊悚
1306870,犯罪
1302455,剧情
1302455,爱情
1302455,历史
1304648,剧情
1304648,爱情
1304648,同性
1306541,喜剧
1306541,动作
1306541,爱情
10604087,动作
10604087,科幻
10604087,悬疑
10604087,犯罪
10600271,剧情
10600271,悬疑
10600271,犯罪
1468155,剧情
1299624,剧情
1299624,爱情
11443316,动画
11443316,奇幻
11443316,冒险
25728590,喜剧
25728590,爱情
6225992,喜剧
6225992,爱情
3344570,喜剧
3344570,爱情
1300894,剧情
3642866,剧情
3642866,动作
3642866,惊悚
3642866,犯罪
24404677,动作
24404677,科幻
7065154,喜剧
7065154,动作
7065154,科幻
7065154,冒险
20438962,剧情
20438962,奇幻
24815950,剧情
24815950,爱情
24815950,传记
6390823,动作
6390823,科幻
6390823,冒险
7046723,剧情
7046723,动作
7046723,科幻
7054604,动作
7054604,科幻
2997076,剧情
2997076,喜剧
2997076,传记
2997076,犯罪
4807924,喜剧
4824512,喜剧
4824512,动画
4824512,冒险
3025447,动作
3025447,惊悚
3592853,动作
3592853,科幻
3592853,冒险
6874456,动作
6874456,科幻
6874456,冒险
4301224,动作
4301224,爱情
4301224,奇幻
4301224,冒险
6082518,动作
6082518,科幻
6082518,冒险
6560058,动作
6560058,奇幻
6560058,冒险
6424814,动作
6424814,爱情
6424814,科幻
6424814,冒险
2063914,动作
2063914,科幻
2063914,冒险
2063914,灾难
2132473,动作
2132473,科幻
2132473,冒险
2132473,灾难
3143676,喜剧
3143676,悬疑
3143676,恐怖
3771562,动作
3771562,科幻
3771562,惊悚
3771562,恐怖
2138838,动作
2138838,科幻
2138838,冒险
3642835,喜剧
3642835,动作
3642835,科幻
3066739,动作
3066739,科幻
3066739,冒险
5323957,动作
5323957,科幻
5323957,冒险
10598440,动作
10598440,悬疑
10598440,惊悚
10598440,灾难
1401533,动作
1401533,惊悚
1401533,冒险
3148748,动作
3148748,惊悚
3148748,犯罪
1298525,动作
1298525,惊悚
1298525,冒险
2268359,剧情
2268359,爱情
2268359,惊悚
2268359,奇幻
3227410,动作
3227410,奇幻
3227410,冒险
2129132,动作
2129132,科幻
2129132,惊悚
2129132,冒险
1484091,剧情
1484091,惊悚
3217149,喜剧
3217149,动作
3217149,科幻
3217149,冒险
3895511,动作
3895511,科幻
3895511,悬疑
3895511,冒险
22733673,剧情
22733673,爱情
3610047,动作
3610047,科幻
2336785,家庭
2336785,奇幻
2336785,冒险
1433330,剧情
1433330,奇幻
1433330,冒险
1835843,喜剧
1835843,动作
1835843,家庭
1835843,奇幻
1835843,冒险
2363876,动作
2363876,惊悚
2363876,犯罪
2363876,冒险
11443314,喜剧
11443314,动画
11443314,冒险
1457217,奇幻
1457217,冒险
11610281,动作
11610281,惊悚
11610281,冒险
2998270,动作
2998270,悬疑
2998270,惊悚
2998270,犯罪
2998270,冒险
4924142,动作
4924142,科幻
3804629,悬疑
3804629,恐怖
1302987,剧情
1302987,动作
1302987,爱情
1302987,战争
1304899,动作
1304899,惊悚
1304899,犯罪
10450713,剧情
10450713,爱情
10450713,传记
1295250,动作
1295250,科幻
1895120,悬疑
1895120,恐怖
1866471,剧情
1866471,动作
1866471,奇幻
1866471,冒险
5155038,悬疑
5155038,惊悚
5155038,犯罪
10810745,动作
10810745,爱情
10810745,科幻
1767042,剧情
1767042,悬疑
1767042,战争
1767042,奇幻
1781126,剧情
1781126,悬疑
1781126,惊悚
1781126,历史
1781126,犯罪
4845728,喜剧
6887029,剧情
6887029,音乐
2049435,动作
2049435,科幻
2049435,冒险
1305724,动作
1305724,科幻
1305724,惊悚
1401524,动作
1401524,科幻
1401524,惊悚
1306612,动作
1306612,科幻
1306612,犯罪
1306612,奇幻
2028677,剧情
2028677,儿童
2028677,传记
2028677,奇幻
1300300,悬疑
1300300,惊悚
1792928,动作
1792928,科幻
1792928,惊悚
1792928,奇幻
1305065,喜剧
1305065,爱情
1305065,家庭
3592859,剧情
3592859,悬疑
3592859,犯罪
10549480,剧情
10549480,爱情
10549480,科幻
4051753,动作
4051753,悬疑
4051753,惊悚
4051753,犯罪
4051753,冒险
1308755,喜剧
1308755,惊悚
3718424,动作
3718424,科幻
1306809,动作
1306809,科幻
1306809,恐怖
6827727,剧情
6827727,情色
1297570,喜剧
1297570,动作
1297570,爱情
1297570,犯罪
1297570,奇幻
10546747,剧情
10746175,动作
10746175,灾难
1305333,动作
1305333,科幻
1305333,惊悚
1295280,喜剧
1295280,动作
1295280,科幻
3078609,剧情
3078609,喜剧
3078609,爱情
1291835,剧情
1291835,爱情
6731985,喜剧
1297018,剧情
1297018,喜剧
1297018,奇幻
2132930,剧情
2132930,动作
2132930,惊悚
2132930,犯罪
1301578,动作
1301578,犯罪
1304585,剧情
1304585,喜剧
1304585,爱情
2037012,剧情
2037012,爱情
3077791,剧情
3077791,爱情
3718269,剧情
3718269,动作
3718269,犯罪
24698878,喜剧
1293531,动作
1293531,爱情
1293531,科幻
1293531,惊悚
1293531,冒险
3179706,动作
3179706,科幻
3179706,惊悚
6873657,剧情
6873657,犯罪
3041269,科幻
3041269,悬疑
3041269,惊悚
3011997,剧情
3011997,惊悚
3011997,犯罪
1291577,喜剧
1291577,动作
1291577,动画
1291577,冒险
1308752,动作
1308752,科幻
1308752,惊悚
1308752,恐怖
1297689,动作
1297689,科幻
1297689,悬疑
1297689,惊悚
1297689,犯罪
2213591,剧情
2213591,喜剧
2213591,爱情
1793903,惊悚
1793903,恐怖
1300868,科幻
1300868,恐怖
6040982,动作
6040982,冒险
3077742,动作
3077742,科幻
3077742,犯罪
1307442,动作
1307442,惊悚
1307442,犯罪
4817901,悬疑
4817901,恐怖
1309021,动作
1309021,惊悚
1309021,奇幻
1291836,剧情
1291836,爱情
1291836,传记
3606971,剧情
3606971,动作
3606971,犯罪
1329950,悬疑
1329950,惊悚
1945336,动作
1945336,惊悚
1945336,犯罪
2132932,动作
2132932,科幻
2132932,冒险
3148027,剧情
3148027,爱情
3148027,惊悚
3148027,奇幻
1309201,喜剧
1309201,动画
1309201,家庭
1309201,冒险
3654340,喜剧
25867546,喜剧
25867546,家庭
6021916,喜剧
6021916,爱情
6021916,恐怖
1291581,喜剧
1291581,动画
1291581,家庭
1291581,奇幻
1291581,冒险
1308570,动作
1308570,爱情
1308570,犯罪
1308570,奇幻
3036473,喜剧
3036473,动作
3036473,动画
3036473,家庭
3036473,奇幻
3036473,冒险
3578925,剧情
3578925,喜剧
3578925,家庭
1292271,剧情
1292271,喜剧
1292271,爱情
3819877,剧情
3819877,悬疑
3819877,惊悚
3001077,动作
3001077,悬疑
3001077,冒险
1652618,剧情
1652618,动作
1652618,惊悚
1652618,犯罪
1308974,剧情
1308974,爱情
6753166,喜剧
6753166,犯罪
20257326,剧情
20257326,动作
20257326,惊悚
20257326,犯罪
1866475,动作
1866475,科幻
1866475,惊悚
1307332,剧情
1307332,爱情
1307332,战争
3338851,剧情
3338851,惊悚
1410556,动作
1410556,科幻
1410556,惊悚
1410556,冒险
1296778,剧情
1296778,爱情
1296778,情色
2257732,喜剧
2257732,动作
2257732,奇幻
2257732,冒险
1294833,剧情
1294833,动画
1294833,家庭
1294833,冒险
21334420,喜剧
21334420,西部
10766459,喜剧
10766459,动作
10766459,惊悚
10766459,犯罪
1949312,动作
1949312,犯罪
1949312,奇幻
3101548,喜剧
3101548,科幻
3101548,动画
3101548,冒险
10792650,剧情
10792650,情色
3279080,动作
3279080,惊悚
3279080,冒险
1498831,喜剧
1498831,爱情
10763928,剧情
4116481,剧情
4116481,动作
4116481,科幻
4136036,剧情
5502697,动作
5502697,犯罪
6844868,爱情
6844868,奇幻
25766529,动作
25766529,悬疑
25766529,惊悚
25766529,犯罪
25700838,剧情
25700838,爱情
25700838,情色
6900092,爱情
1763134,剧情
1763134,科幻
1763134,惊悚
1763134,灾难
20388224,动作
20388224,犯罪
1412579,剧情
1412579,惊悚
1412579,犯罪
2037796,喜剧
2037796,爱情
10877413,剧情
10877413,犯罪
1306526,爱情
1306526,奇幻
1305279,喜剧
1305279,爱情
1305279,情色
1827713,动作
1827713,惊悚
1827713,犯罪
3805946,剧情
3805946,爱情
10487226,剧情
10432911,剧情
10432911,惊悚
10432911,灾难
5374383,剧情
24839498,喜剧
24839498,爱情
10491641,喜剧
10491641,爱情
6886518,剧情
6886518,动作
6886518,惊悚
24695966,悬疑
24695966,惊悚
24695966,犯罪
5353344,悬疑
5353344,惊悚
21937438,剧情
21937438,惊悚
21937438,犯罪
5919538,剧情
5919538,爱情
25762566,剧情
3992381,惊悚
6869412,剧情
6869412,爱情
