movie_id,region
1300282,Germany_德国
1300282,United States of America_美国
1293708,United Kingdom_英国
3737102,China_台湾
1293838,United States of America_美国
6890730,China_香港
6890730,China_中国大陆
2982823,Japan_日本
19945757,India_印度
1322848,United States of America_美国
1322848,United Kingdom_英国
1292268,United States of America_美国
1291868,France_法国
1291868,United Kingdom_英国
1291868,Vietnam_越南
11525673,United States of America_美国
11525673,Germany_德国
11525673,United Kingdom_英国
25798222,China_中国大陆
25798222,China_香港
4202982,United States of America_美国
4746257,United States of America_美国
4746257,Canada_加拿大
25807345,United States of America_美国
25807345,United Kingdom_英国
3804891,China_中国大陆
6722879,United States of America_美国
10485647,United States of America_美国
10485647,United Kingdom_英国
21937445,South Korea_韩国
2209575,United States of America_美国
21937452,South Korea_韩国
25750969,United States of America_美国
11606328,United States of America_美国
11606328,New Zealand_新西兰
2133323,United States of America_美国
24879820,South Korea_韩国
24741412,Japan_日本
6985803,France_法国
6985803,Australia_澳大利亚
6985803,Canada_加拿大
4116480,United States of America_美国
6803494,United Kingdom_英国
6803494,United States of America_美国
6803494,Germany_德国
10571509,Japan_日本
1292553,United States of America_美国
1292326,France_法国
1433577,United Kingdom_英国
1433577,United States of America_美国
1433577,Ireland_爱尔兰
1433577,Russia_俄罗斯
1292371,Japan_日本
6776051,United States of America_美国
1920796,United States of America_美国
25745651,Canada_加拿大
1291839,United States of America_美国
1291839,China_香港
25858604,France_法国
1292229,United States of America_美国
5318669,China_中国大陆
5318669,China_台湾
2969282,United States of America_美国
3023164,United States of America_美国
1294362,United States of America_美国
4066125,Argentina_阿根廷
4066125,Spain_西班牙
1892578,Japan_日本
6080840,South Korea_韩国
1297995,United States of America_美国
3397503,India_印度
1295686,United States of America_美国
1309078,United States of America_美国
1300055,United Kingdom_英国
1300055,United States of America_美国
1307856,China_中国大陆
1307856,China_香港
1296528,United States of America_美国
3626372,United States of America_美国
3036460,South Korea_韩国
1307697,United States of America_美国
1307697,Germany_德国
6010171,Japan_日本
1292289,China_香港
1292289,Japan_日本
1292260,United States of America_美国
3077668,China_香港
1850963,Japan_日本
3707070,Canada_加拿大
1304056,Austria_奥地利
1297862,China_香港
1298909,United States of America_美国
1298909,Germany_德国
1450031,United States of America_美国
1304972,South Korea_韩国
19955828,France_法国
19955828,Poland_波兰
1296987,United States of America_美国
1299193,United States of America_美国
1299193,United Kingdom_英国
4913185,France_法国
4913185,Germany_德国
4913185,Poland_波兰
4913185,Spain_西班牙
1293818,Australia_澳大利亚
1293818,New Zealand_新西兰
1293818,France_法国
1340517,France_法国
1309071,United States of America_美国
1309071,United Kingdom_英国
1309071,Spain_西班牙
1309071,Germany_德国
1309071,Morocco_摩洛哥
3586725,South Korea_韩国
1292895,China_香港
2361826,Japan_日本
1306914,United States of America_美国
1301025,Russia_苏联
2033187,United States of America_美国
21098725,Kazakhstan_哈萨克斯坦
21098725,Germany_德国
21098725,France_法国
1300375,France_法国
1306019,India_印度
1306850,Czech Republic_捷克
1298944,China_台湾
1776964,Japan_日本
1303388,United States of America_美国
1307898,China_台湾
1307898,China_香港
1299067,Belgium_比利时
1299067,France_法国
1299067,Luxembourg_卢森堡
1300842,Japan_日本
1300352,United States of America_美国
4730796,Ireland_爱尔兰
4730796,Finland_芬兰
1466403,France_法国
5153875,Germany_德国
1417545,Japan_日本
1293306,Germany_西德
1294139,China_香港
1294139,China_中国大陆
1432669,Russia_苏联
1432669,Cuba_古巴
5446283,France_法国
1294477,United Kingdom_英国
1294477,France_法国
1300827,Turkey_土耳其
1300955,Italy_意大利
1300955,France_法国
1300955,Germany_西德
1299330,United States of America_美国
5401681,Japan_日本
5401681,China_香港
1305323,United Kingdom_英国
1437023,Germany_西德
1298026,United States of America_美国
1305337,Belgium_比利时
1305337,France_法国
1304204,United States of America_美国
1292597,United States of America_美国
1299433,France_法国
1298455,United Kingdom_英国
1298455,Japan_日本
1298455,United States of America_美国
1424618,Japan_日本
1302082,Japan_日本
1298024,United Kingdom_英国
1297767,China_香港
1308607,China_台湾
19955955,Chile_智利
1294605,United States of America_美国
1840265,Japan_日本
1296043,United States of America_美国
3228134,Germany_西德
1299885,France_法国
1296762,United States of America_美国
1296762,Germany_原西德
1401895,Finland_芬兰
1401895,Sweden_瑞典
1432631,Germany_德国
20326557,France_法国
1757925,Slovakia_捷克斯洛伐克
3136240,United States of America_美国
1293876,Germany_德国
1293876,Portugal_葡萄牙
1307971,China_台湾
1303471,Iran_伊朗
1303463,France_法国
1303463,Germany_德国
1306848,Czech Republic_捷克
1305235,Germany_德国
1300817,Iran_伊朗
1300034,Russia_苏联
1300034,Japan_日本
1292536,United States of America_美国
1899630,United States of America_美国
1296659,United States of America_美国
1437410,Austria_奥地利
1296338,France_法国
1296338,Italy_意大利
2983255,Poland_波兰
1301725,Germany_德国
1301725,Austria_奥地利
1301725,Canada_加拿大
1301725,Hungary_匈牙利
1298317,United States of America_美国
2269338,Italy_意大利
1300347,United Kingdom_英国
1300347,United States of America_美国
1292996,United States of America_美国
1303287,United States of America_美国
1296872,Japan_日本
1464535,China_中国大陆
1469105,United States of America_美国
1422186,Russia_苏联
1303521,Iran_伊朗
1300522,France_法国
1300522,Sweden_瑞典
1297200,United States of America_美国
1422914,Canada_加拿大
1298561,Japan_日本
1292681,United States of America_美国
1292681,Japan_日本
1306830,China_中国大陆
1294580,Japan_日本
1475239,Czech Republic_捷克
1475239,Slovakia_斯洛伐克
1475239,Japan_日本
1779498,Ireland_爱尔兰
1467097,China_台湾
1478398,Denmark_丹麦
1478398,Germany_德国
1299026,Algeria_阿尔及尼亚
1299026,France_法国
10455077,United Kingdom_英国
1299830,United States of America_美国
1295268,Germany_德国
3597344,Canada_加拿大
3597344,South Africa_南非
1962160,Russia_俄罗斯
1303637,China_台湾
1303571,Italy_意大利
1303571,France_法国
1303526,France_法国
1292890,United Kingdom_英国
1296235,United States of America_美国
1303357,United States of America_美国
1297546,Italy_意大利
1297546,Spain_西班牙
1297546,France_法国
25757182,China_台湾
1303065,Japan_日本
1401522,Japan_日本
3095492,Japan_日本
1401520,Japan_日本
1293266,United States of America_美国
1293266,United Kingdom_英国
1298497,United States of America_美国
1297622,Poland_波兰
1303554,France_法国
1303554,Italy_意大利
1303554,Germany_西德
3212291,Spain_西班牙
1301594,Germany_德国
1301594,United States of America_美国
1301594,Japan_日本
3921106,Germany_德国
1421309,France_法国
1299042,China_中国大陆
1305607,China_香港
1439859,Germany_西德
1394495,China_中国
1293037,United States of America_美国
1308510,United Kingdom_英国
1897967,Czech Republic_捷克
1294297,United Kingdom_英国
1866433,France_法国
1299775,France_法国
1299775,Italy_意大利
1868933,Belgium_比利时
1868933,France_法国
1439463,Sweden_瑞典
1439463,Norway_挪威
1292684,United Kingdom_英国
1294418,United States of America_美国
1401368,Germany_德国
1297109,United States of America_美国
1297109,Ireland_爱尔兰
1304405,Japan_日本
3683594,Japan_日本
1299176,United States of America_美国
1306559,India_印度
1858233,Japan_日本
1307320,China_中国大陆
1400649,Russia_苏联
1299608,United States of America_美国
1294746,United States of America_美国
1293190,United Kingdom_英国
1292768,United States of America_美国
1904606,Russia_俄罗斯
14802605,India_印度
1303558,France_法国
1303558,Italy_意大利
1308097,Russia_俄罗斯
1295720,India_印度
1298710,Italy_意大利
1298710,France_法国
1302815,Italy_意大利
1302815,France_法国
1304596,Germany_德国
1304596,Japan_日本
1304596,Tajikistan_塔吉克斯坦
1304596,Uzbekistan_乌兹别克斯坦
1304596,Austria_奥地利
1304596,Switzerland_瑞士
1304596,France_法国
1304596,Russia_俄罗斯
1302167,Italy_意大利
1304749,Finland_芬兰
1307745,Iran_伊朗
1307745,Japan_日本
1294704,United States of America_美国
1294287,Japan_日本
1298704,Japan_日本
1303573,Japan_日本
1864784,United States of America_美国
1294627,United States of America_美国
1293219,United Kingdom_英国
1945628,United States of America_美国
5969484,United States of America_美国
1308972,United States of America_美国
4719384,China_中国大陆
1298778,United States of America_美国
1294754,France_法国
1294754,United States of America_美国
1295211,United States of America_美国
1295785,France_法国
1295785,Switzerland_瑞士
1295785,Germany_原西德
1293614,United States of America_美国
6037981,South Korea_韩国
1296852,United States of America_美国
1296674,Poland_波兰
1293412,United States of America_美国
1293412,Canada_加拿大
1305032,United Kingdom_英国
1919626,India_印度
1303600,Japan_日本
3445575,Iran_伊朗
1302338,United States of America_美国
1301013,United States of America_美国
1303877,Iceland_冰岛
1303877,Germany_德国
1303877,United Kingdom_英国
1303877,Denmark_丹麦
1306027,Germany_西德
1293525,United States of America_美国
1302272,Poland_波兰
1308436,South Korea_韩国
2000736,China_中国大陆
1483878,China_中国大陆
3008143,France_法国
3072172,Israel_以色列
3072172,United States of America_美国
1293776,France_法国
1301122,France_法国
1301122,Italy_意大利
1296116,Denmark_丹麦
1296116,France_法国
1296116,Germany_德国
1296116,Sweden_瑞典
1296116,Switzerland_瑞士
1479945,United Kingdom_英国
1479945,United States of America_美国
1303566,Denmark_丹麦
5324771,France_法国
5324771,Luxembourg_卢森堡
5324771,Belgium_比利时
1298863,Germany_西德
1296161,China_台湾
1296161,China_香港
2082264,Czech Republic_捷克
2082264,Germany_德国
2082264,France_法国
3418199,Japan_日本
3418199,Czech Republic_捷克
3418199,Slovakia_斯洛伐克
1303638,China_香港
1300520,United States of America_美国
1292885,United Kingdom_英国
1299125,Japan_日本
1419052,China_中国大陆
1295134,United States of America_美国
1303740,United States of America_美国
1293608,United States of America_美国
1296369,Czech Republic_捷克
1296369,France_法国
1296369,United Kingdom_英国
6855109,United States of America_美国
1401347,Japan_日本
1769033,United States of America_美国
1758439,United Kingdom_英国
1758439,Germany_德国
1477924,Japan_日本
1295759,Greece_希腊
3004512,Japan_日本
1303041,Italy_意大利
2001296,Greece_希腊
2001296,Italy_意大利
2001296,Germany_德国
2001296,Russia_俄罗斯
2268267,Estonia_爱沙尼亚
1307038,Japan_日本
1302814,Germany_德国
1416907,Poland_波兰
1466243,Italy_意大利
1466243,France_法国
1770980,United Kingdom_英国
1293624,United States of America_美国
1473840,Japan_日本
4603499,United Kingdom_英国
1299446,United States of America_美国
1437409,Austria_奥地利
1437409,Germany_德国
1416877,Sweden_瑞典
1303553,United Kingdom_英国
1304953,United States of America_美国
1768214,United Kingdom_英国
1441039,Japan_日本
1297226,United Kingdom_英国
1297226,United States of America_美国
1486017,Slovakia_捷克斯洛伐克 Czechoslovakia
4036518,United States of America_美国
1293153,Italy_意大利
1301500,United States of America_美国
1477717,Spain_西班牙
1477717,France_法国
1306426,Ireland_爱尔兰
1306426,United Kingdom_英国
2052298,Slovakia_捷克斯洛伐克
2052298,France_法国
1326538,Italy_意大利
10581620,Netherlands_荷兰
1298271,Canada_加拿大
1298271,France_法国
1298271,United States of America_美国
1465471,Sweden_瑞典
1754812,Japan_日本
1296976,France_法国
1303602,Japan_日本
2053339,United States of America_美国
2053339,Mexico_墨西哥
1292830,Slovakia_捷克斯洛伐克
1294516,United Kingdom_英国
1303087,France_法国
1297589,Japan_日本
1303710,Japan_日本
1296482,Netherlands_荷兰
1296482,Belgium_比利时
1296482,United Kingdom_英国
1296344,United Kingdom_英国
1304258,France_法国
1304258,United States of America_美国
1297601,United States of America_美国
1421742,United Kingdom_英国
1302917,Japan_日本
6839118,Japan_日本
1293240,United States of America_美国
2121871,Japan_日本
2121871,China_中国大陆
1303174,Poland_波兰
1295897,Germany_德国
1295897,France_法国
1295897,Australia_澳大利亚
1293428,Italy_意大利
1293428,United States of America_美国
3326930,Germany_德国
3326930,Turkey_土耳其
1818751,India_印度
1306121,China_香港
1301923,United States of America_美国
1419984,Canada_加拿大
1419984,France_法国
1298312,Germany_德国
1293109,Poland_波兰
1293157,United States of America_美国
5299155,United States of America_美国
1303077,Japan_日本
1293321,Italy_意大利
1303598,Japan_日本
1303186,Italy_意大利
1439560,Denmark_丹麦
1439560,Sweden_瑞典
1299136,Italy_意大利
1299136,France_法国
2063530,Romania_罗马尼亚
1929444,France_法国
1303080,Slovakia_捷克斯洛伐克
1303080,Italy_意大利
1438081,India_印度
1892333,Japan_日本
1432637,France_法国
1432637,Germany_原西德
1432637,Italy_意大利
1295320,France_法国
1303289,United States of America_美国
2062564,Japan_日本
1297201,France_法国
1297201,Italy_意大利
1297201,Germany_西德
1304254,France_法国
1304254,Italy_意大利
1304254,Germany_西德
1297441,United States of America_美国
1304870,Russia_俄罗斯
1304870,Germany_德国
1296936,Russia_苏联
1292851,United States of America_美国
1304558,United States of America_美国
1292565,United States of America_美国
6799133,United Kingdom_英国
6799133,Iceland_冰島 Iceland
6799133,Canada_加拿大 Canada
1298487,Japan_日本
1308278,Japan_日本
1300614,United Kingdom_英国
1440106,Russia_苏联
1301130,Japan_日本
1303362,United States of America_美国
1438733,United States of America_USA
1298182,Russia_苏联
1297440,Australia_澳大利亚
1297440,United States of America_美国
1308311,Japan_日本
1308721,Italy_意大利
1308721,Russia_苏联
1438068,France_法国
1293835,United Kingdom_英国
1293835,France_法国
2380440,China_香港
1947699,United Kingdom_英国
1947699,Germany_德国
1303609,Japan_日本
4176665,Japan_日本
1807990,Japan_日本
1807990,Germany_德国
1294022,Japan_日本
1292671,France_法国
1292671,United States of America_美国
1292671,Hungary_匈牙利
1299629,China_香港
2239222,United Kingdom_英国
1302347,Iran_伊朗
1758645,Ireland_爱尔兰
6129661,United Kingdom_英国
3722566,Japan_日本
1926106,United States of America_美国
3390253,France_法国
1293745,Japan_日本
10455078,United Kingdom_英国
1297476,United States of America_美国
3292168,Turkey_土耳其
1309001,France_法国
1309001,United Kingdom_英国
3336237,Ireland_爱尔兰
3336237,Sweden_瑞典
1299257,Italy_意大利
2150083,United States of America_美国
1420116,Denmark_丹麦
1303512,United States of America_美国
1299122,United States of America_美国
1460443,Japan_日本
1460443,France_法国
1306266,Italy_意大利
4845397,China_中国大陆
1306418,Slovakia_捷克斯洛伐克
1422055,Hungary_匈牙利
1901771,Romania_罗马尼亚
1302119,Italy_意大利
1302321,United States of America_美国
2079735,China_中国大陆
1305533,Russia_苏联
1305533,France_法国
1305533,Switzerland_瑞士
1305533,Spain_西班牙
1304711,Japan_日本
1293529,United Kingdom_英国
1293529,United States of America_美国
1980405,United States of America_美国
1303687,United States of America_美国
1296067,United Kingdom_英国
1421676,China_中国大陆
1309002,Bulgaria_保加利亚
1309002,Germany_德国
1309002,China_中国
1401244,Netherlands_荷兰
1401244,France_法国
1401244,Belgium_比利时
1300957,Sweden_瑞典
6788731,United Kingdom_英国
1475649,Spain_西班牙
1475649,Italy_意大利
1305567,Japan_日本
3286099,United Kingdom_英国
1297024,Russia_苏联
1306388,United States of America_美国
1306388,Poland_波兰
3080904,United States of America_美国
1305896,Denmark_丹麦
1306847,Slovakia_捷克斯洛伐克
1469497,Australia_澳大利亚
1301428,United States of America_美国
1452560,France_法国
1394410,France_法国
1440382,France_法国
1440382,Cuba_古巴
1298340,United States of America_美国
1299144,United Kingdom_英国
1303033,Italy_意大利
3002616,United States of America_美国
1302567,Poland_波兰
1295401,Japan_日本
1303042,Germany_德国
1303042,Iceland_冰岛
1303042,Norway_挪威
1449406,Spain_西班牙
1449406,United Kingdom_英国
1449406,Italy_意大利
1303089,Italy_意大利
1293620,United States of America_美国
1299677,United States of America_美国
1298485,United States of America_美国
2224967,China_中国
1299245,United States of America_美国
1422299,United Kingdom_英国
1308628,France_法国
1307601,Argentina_阿根廷
1307601,France_法国
1778678,China_中国大陆
1437013,Italy_意大利
1293893,United States of America_美国
1304178,China_香港
1294609,United States of America_美国
2050557,Argentina_阿根廷
1303064,Germany_西德
1303064,Hungary_匈牙利
1303064,Austria_奥地利
1301217,France_法国
1301217,Switzerland_瑞士
2974293,Iran_伊朗
1295786,United States of America_美国
1295786,United Kingdom_英国
1298415,United Kingdom_英国
2150085,United States of America_美国
1441038,Japan_日本
1437432,Japan_日本
3279628,United Kingdom_英国
1298619,China_中国大陆
2082176,Japan_日本
1298754,Japan_日本
3153894,Germany_德国
3153894,Romania_罗马尼亚
1303043,Slovakia_捷克斯洛伐克
1850003,United States of America_美国
1292968,United States of America_美国
1471410,Slovakia_捷克斯洛伐克
1470093,Austria_奥地利
1470093,Germany_德国
1862913,United Kingdom_UK
1294998,United States of America_美国
1440613,India_印度
1292210,United Kingdom_英国
1303377,Finland_芬兰
1305995,Slovakia_捷克斯洛伐克
1305995,Canada_加拿大
1292894,United States of America_美国
1306016,Germany_德国
1292872,United States of America_美国
1421739,United Kingdom_英国
1304763,United Kingdom_英国
1295778,United Kingdom_英国
1293104,United Kingdom_英国
1294378,Japan_日本
1353734,Sweden_瑞典
1353734,Italy_意大利
1353734,Germany_德国
1353734,Finland_芬兰
1353734,Denmark_丹麦
1353734,Austria_奥地利
3769466,Spain_西班牙
3769466,United Kingdom_英国
1303023,Germany_德国
1929726,United Kingdom_英国
1929726,France_法国
1294681,Russia_苏联
1301304,France_法国
1469239,France_法国
3989609,United States of America_美国
1302463,United States of America_美国
3743156,United States of America_美国
1440954,China_中国大陆
1506770,United Kingdom_英国
1292853,Sweden_瑞典
1303495,Russia_苏联
1308708,United States of America_美国
2038228,France_法国
1465938,Japan_日本
1305213,United States of America_美国
4176666,Japan_日本
3240529,Kazakhstan_哈萨克斯坦
3240529,Russia_俄罗斯
3240529,Poland_波兰
3240529,Israel_以色列
1421737,United Kingdom_英国
1295538,United States of America_美国
1302766,Japan_日本
1766068,India_印度
1295740,France_法国
2216828,China_中国大陆
1417050,United States of America_美国
1470383,United States of America_美国
1304591,Italy_意大利
1305620,Iran_伊朗
1401521,Japan_日本
1300510,Japan_日本
1421741,United Kingdom_UK
1421741,United Kingdom_英国
1303337,Georgia_格鲁吉亚
1303337,Russia_苏联
2059318,France_法国
3195098,United Kingdom_UK
1867888,Germany_德国
3922263,Japan_日本
1459515,Japan_日本
1308461,South Korea_韩国
1293623,United States of America_美国
1925081,United States of America_美国
1306987,United Kingdom_UK
1294793,Australia_澳大利亚
1294005,United States of America_美国
1424219,Japan_日本
1299337,Japan_日本
1294191,South Korea_韩国
1300980,Canada_加拿大
1300980,United Kingdom_英国
1404702,Japan_日本
4074143,China_中国大陆
1295053,United States of America_美国
1789047,United Kingdom_英国
24380773,United Kingdom_英国
1448827,Japan_日本
1293094,United States of America_美国
1302993,Italy_意大利
1300959,France_法国
1848300,France_法国
1297274,United States of America_美国
1547189,Japan_日本
25717233,China_中国大陆
25805741,China_中国大陆
24745500,China_中国大陆
21941804,China_中国大陆
24743711,China_中国大陆
6973376,China_中国大陆
24879858,China_中国大陆
21352814,China_中国大陆
24843198,China_中国大陆
20020577,China_中国大陆
20020577,France_法国
10605978,China_中国大陆
11510624,China_中国大陆
10545939,China_中国大陆
10545939,China_香港
20376577,China_中国大陆
20376577,China_台湾
6011806,China_中国大陆
24847340,China_中国大陆
24847340,China_台湾
6799191,China_中国大陆
4212172,China_中国大陆
4212172,China_香港
20513059,China_中国大陆
10726941,China_香港
10726941,China_中国大陆
24736566,China_中国大陆
20515070,China_台湾
20515070,China_中国大陆
24751754,China_中国大陆
10763164,China_中国大陆
10763164,China_香港
3596502,China_中国大陆
3596502,China_香港
5996801,China_中国大陆
5996801,China_香港
1291550,China_中国大陆
1291550,China_香港
10344754,China_中国大陆
10344754,China_香港
6872273,China_中国大陆
6872273,China_香港
24721493,China_中国大陆
24721493,China_台湾
1859036,China_中国大陆
1859036,China_香港
6730004,China_台湾
6730004,China_中国大陆
4724739,China_香港
25755645,China_中国大陆
5422105,China_香港
5422105,China_中国大陆
1297747,China_香港
1297747,China_中国大陆
3313801,China_中国大陆
11625097,China_中国大陆
11625097,China_香港
1961963,China_中国大陆
1961963,China_香港
25713408,China_中国大陆
25713408,China_香港
1297863,China_香港
19973815,China_中国大陆
19973815,South Korea_韩国
2135981,China_中国大陆
2135981,China_香港
3412882,China_香港
3412882,China_中国大陆
10833923,China_中国大陆
6011805,China_中国大陆
4271894,China_中国大陆
6829652,China_台湾
1302090,China_香港
6041191,China_中国大陆
6041191,China_香港
3041806,China_香港
3041806,China_中国大陆
4151110,China_中国大陆
3626416,China_香港
3626416,China_中国大陆
4896304,China_中国大陆
4896304,China_香港
5319835,China_中国大陆
5319835,China_台湾
5319835,Japan_日本
4218768,China_中国大陆
4218768,China_香港
1291555,China_香港
1291555,China_中国大陆
1291555,France_法国
1291555,Italy_意大利
1291555,Germany_德国
3158990,China_台湾
1306160,China_中国大陆
1306160,China_香港
5317291,China_中国大陆
5317291,China_香港
4176542,China_中国大陆
25777330,China_中国大陆
1433736,China_香港
6080775,China_中国大陆
11614603,China_中国大陆
11614603,China_香港
20266753,China_中国大陆
20266753,China_香港
22715021,China_香港
4709904,China_香港
1418070,China_中国大陆
1418070,China_香港
1418070,Malaysia_马来西亚
1300498,China_香港
4059245,China_中国大陆
1306123,China_中国大陆
1306123,China_香港
10833924,China_中国大陆
10833924,China_香港
10833924,China_台湾
1329562,China_香港
1329562,Japan_日本
1428602,China_香港
1890784,China_香港
1309220,China_香港
4066206,China_香港
4066206,United States of America_美国
4066206,China_中国大陆
3412830,China_中国大陆
3412830,China_香港
20513061,China_中国大陆
1499148,China_中国大陆
1499148,China_香港
1499148,France_法国
1299661,China_中国
1299661,Germany_德国
16475702,China_中国大陆
16475702,China_香港
1304624,China_香港
24735062,China_中国大陆
20444530,China_中国大陆
10604486,China_中国大陆
20388198,China_香港
20388198,China_中国大陆
1907464,China_中国大陆
1907464,China_香港
10438426,China_中国大陆
10438426,France_法国
6878446,China_中国大陆
1299680,China_香港
1766086,China_中国大陆
1766086,China_香港
25753166,China_台湾
25753166,China_香港
1305355,China_香港
1307323,China_中国大陆
1307323,China_香港
2294568,China_中国大陆
2294568,China_香港
1308078,China_中国大陆
3578981,China_中国大陆
3578981,China_香港
4718369,China_中国大陆
3532614,China_香港
1306951,China_香港
1307023,China_中国大陆
1307023,China_香港
4913200,China_中国大陆
4913200,China_香港
4728584,China_香港
4728584,China_中国大陆
3543690,China_中国大陆
3543690,China_香港
1304022,China_中国大陆
1304022,China_香港
1305265,China_中国大陆
1305265,China_香港
1298644,China_香港
3820191,China_中国大陆
1303451,China_台湾
4896263,China_中国大陆
1299765,China_香港
4004731,China_中国大陆
4004731,China_香港
1473074,China_香港
1484760,China_香港
4843637,China_中国大陆
4843637,China_香港
5993185,China_中国大陆
5993185,China_台湾
1499008,China_中国大陆
1499008,China_香港
1299643,China_中国大陆
1307014,China_中国大陆
1949812,China_中国大陆
1298112,China_香港
3732780,China_台湾
20443013,China_香港
20443013,China_中国大陆
1927686,China_中国大陆
1300883,China_香港
1300064,China_香港
10807916,China_中国大陆
10807916,China_香港
4009651,China_中国
1308722,China_中国大陆
1308722,China_香港
4133814,China_香港
4133814,China_中国大陆
1408312,China_香港
1408312,China_台湾
1308747,China_中国大陆
4942776,China_香港
4942776,China_中国大陆
1300566,China_香港
3240208,China_中国大陆
3240208,South Korea_韩国
1419969,China_中国大陆
1419969,China_香港
1419969,Japan_日本
1419969,South Korea_韩国
1790577,China_香港
11627068,China_中国大陆
1308799,China_中国大陆
6782006,China_中国大陆
20515977,China_香港
20515977,China_中国大陆
1303203,China_香港
24736526,China_香港
24736526,China_中国大陆
1296436,China_中国
1296436,China_香港
1301283,China_香港
6991110,China_中国大陆
6991110,China_香港
5244092,China_台湾
1296201,China_香港
1465829,China_中国大陆
1465829,China_香港
1465829,China_台湾
1465829,Japan_日本
1465829,South Korea_韩国
1418605,China_中国大陆
3683409,China_中国
1947089,China_中国大陆
1947089,China_香港
4822848,China_中国大陆
11501396,China_中国大陆
1306317,China_香港
2359431,China_香港
2359431,China_中国
1294963,China_中国大陆
1394324,China_香港
25785314,China_中国大陆
1300303,China_香港
2209368,China_香港
1299745,China_香港
4133988,China_香港
4133988,China_中国大陆
3813779,China_中国大陆
3813779,China_香港
3813779,China_台湾
1302977,China_香港
3546019,China_中国大陆
1296629,China_香港
1297763,China_香港
1308587,China_香港
1308252,China_香港
1293265,China_香港
4097023,China_中国大陆
4097023,China_香港
5290729,China_中国大陆
5290729,China_香港
3754946,China_中国大陆
3754946,China_香港
4906427,China_中国大陆
4906427,China_香港
4154669,China_中国大陆
4154669,China_台湾
1294561,China_香港
1307762,China_香港
5996800,China_中国大陆
1298443,China_香港
10604893,China_中国大陆
10604893,China_香港
10604892,China_中国大陆
10604892,China_香港
10763157,China_香港
10763157,China_中国大陆
1950525,China_中国大陆
1950525,China_香港
1950525,China_台湾
25831326,China_香港
25831326,China_中国大陆
3013580,China_香港
4707230,China_台湾
4707230,China_中国大陆
7155083,China_中国大陆
1439890,China_中国大陆
1439890,China_香港
1914831,China_台湾
20378811,China_中国大陆
3670447,China_香港
3670447,China_中国大陆
3670447,China_台湾
3312344,China_香港
3312344,China_中国大陆
1297909,China_香港
6527269,China_中国大陆
6527269,South Korea_韩国
1949811,China_中国大陆
1949811,China_台湾
3230462,China_中国大陆
3230462,China_香港
1309004,China_中国大陆
1295374,China_香港
6124012,China_中国大陆
6124012,China_香港
1297304,China_香港
1297304,China_台湾
1301912,China_香港
1853160,China_香港
2132220,China_中国大陆
1292450,China_香港
3928370,China_中国大陆
3928370,China_香港
3291930,China_中国大陆
3291930,China_香港
3291930,Japan_日本
3291930,China_台湾
3291930,South Korea_韩国
6984064,China_中国大陆
6984064,China_香港
1304677,China_香港
2044102,China_香港
2044102,China_中国大陆
1303376,China_香港
3279107,China_中国大陆
3279107,China_香港
3036997,China_中国
1394968,China_中国大陆
3711760,China_中国大陆
3711760,China_香港
1299059,China_香港
3217122,China_台湾
3217122,United States of America_美国
3732800,China_中国大陆
1308290,China_香港
25792690,China_香港
25792690,China_中国大陆
4842877,China_中国大陆
1301198,China_中国大陆
1301198,China_香港
1296769,China_中国
1296769,France_法国
10540066,China_中国大陆
10540066,China_香港
25778488,China_中国大陆
25778488,China_香港
25778488,China_台湾
1293475,China_香港
1292704,China_香港
1292704,China_中国大陆
1294007,China_中国大陆
1400868,China_香港
1300359,China_香港
1300359,China_中国
5194471,China_中国大陆
5194471,China_香港
1303184,China_香港
1300108,China_中国大陆
1300108,China_香港
1872133,China_中国大陆
1294927,China_香港
1296519,China_香港
1293414,China_香港
2277018,China_中国大陆
2277018,China_香港
6869395,China_香港
1293422,China_香港
1304708,China_香港
4202204,China_中国大陆
1308655,China_香港
3155477,China_中国
4942778,China_中国大陆
1400665,China_香港
23163938,China_台湾
1293607,China_香港
1303590,China_香港
1308111,China_香港
1295485,China_香港
1302678,China_香港
1292950,China_香港
1303630,China_香港
1298040,China_香港
1292506,China_香港
1302109,China_香港
10573695,China_中国大陆
3126196,China_中国
1306692,China_香港
4917698,China_中国大陆
1296253,China_中国大陆
25703430,China_香港
1308811,China_中国大陆
1308811,China_香港
1307690,China_中国大陆
5908477,China_中国大陆
5908477,China_香港
4812830,China_中国大陆
1305224,China_中国
1305197,China_香港
1307740,China_香港
3777800,China_香港
4135434,China_中国大陆
4135434,United States of America_美国
5044737,China_中国大陆
5044737,France_法国
5977836,China_香港
5977836,China_中国大陆
1299436,China_台湾
1295064,China_香港
1295064,Japan_日本
1307372,China_香港
4135710,China_中国大陆
2222995,China_中国大陆
2222995,China_香港
2070367,China_中国大陆
2070367,China_香港
1296334,China_香港
1296334,China_中国大陆
6721670,China_中国大陆
1867408,China_中国大陆
1867408,China_香港
5285669,China_香港
1401962,China_香港
1296011,China_香港
1293765,China_香港
1297068,China_香港
6872244,China_中国大陆
2994851,China_中国大陆
2994851,China_香港
4845414,China_中国大陆
4845414,China_香港
4845414,South Korea_韩国
1298252,China_香港
1292962,China_香港
3264045,China_中国大陆
3264045,China_香港
1469441,China_中国大陆
1469441,Italy_意大利
19967839,China_中国大陆
4858775,China_中国大陆
1291850,China_中国
1291850,China_香港
1291850,Japan_日本
1291850,France_法国
1297291,China_香港
4111416,China_中国大陆
